pass	category	file	line	col	kind	message	tus_affected	sample_tu	source_line
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASAiCtrl.cpp	46	27	error	cast from 's16*' {aka 'short int*'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASAiCtrl.cpp	AIInitDMA(u32(dac[2]), getDacSize() * 2);
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASAiCtrl.cpp	117	35	error	cast from 's16*' {aka 'short int*'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASAiCtrl.cpp	AIInitDMA((u32)useRspMadep, getDacSize() * 2);
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASBankMgr.cpp	158	42	error	cast from 'const void*' to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASBankMgr.cpp	chan->unk14            = (u32)wave;
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASCalc.cpp	69	26	error	cast from 'u8*' {aka 'unsigned char*'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASCalc.cpp	u8 endbitsSrc = (reinterpret_cast<u32>(bsrc) & 0x03);
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASCalc.cpp	70	26	error	cast from 'u8*' {aka 'unsigned char*'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASCalc.cpp	u8 enbitsDst  = (reinterpret_cast<u32>(bdest) & 0x03);
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASCalc.cpp	115	36	error	cast from 'void*' to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASCalc.cpp	if ((size & 0x1f) == 0 && (reinterpret_cast<u32>(dest) & 0x1f) == 0) {
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASCalc.cpp	120	29	error	cast from 'u8*' {aka 'unsigned char*'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASCalc.cpp	u8 alignedbitsDst = reinterpret_cast<u32>(bdest) & 0x3;
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASDSPBuf.cpp	69	61	error	cast from 's16*' {aka 'short int*'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASDSPBuf.cpp	DsyncFrame2(Kernel::getSubFrames(), u32(dsp_buf[write_buffer]),
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASDSPBuf.cpp	70	37	error	cast from 's16*' {aka 'short int*'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASDSPBuf.cpp	u32(&dsp_buf[write_buffer][frameSamples]));
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASDSPInterface.cpp	75	33	error	cast from 'JASystem::DSPInterface::DSPBuffer*' to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASDSPInterface.cpp	DsetupTable(64, (u32)CH_BUF, (u32)&DSPRES_FILTER, (u32)&DSPADPCM_FILTER,
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASDSPInterface.cpp	75	46	error	cast from 'u32 (*)[]' {aka 'unsigned int (*)[]'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASDSPInterface.cpp	DsetupTable(64, (u32)CH_BUF, (u32)&DSPRES_FILTER, (u32)&DSPADPCM_FILTER,
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASDSPInterface.cpp	75	67	error	cast from 'u32 (*)[]' {aka 'unsigned int (*)[]'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASDSPInterface.cpp	DsetupTable(64, (u32)CH_BUF, (u32)&DSPRES_FILTER, (u32)&DSPADPCM_FILTER,
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASDSPInterface.cpp	76	29	error	cast from 'JASystem::DSPInterface::FXBuffer*' to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASDSPInterface.cpp	(u32)FX_BUF);
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASDvdThread.cpp	244	67	error	cast from 'void*' to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASDvdThread.cpp	ARQPostRequest(&req[arq_index], 0x12345678, 0, 1, (u32)buf,
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASDvdThread.cpp	245	32	error	cast from 'void*' to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASDvdThread.cpp	(u32)call->unk24, batchSize, &aramDmaFinish);
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASDvdThread.cpp	290	30	error	cast from 'JASystem::Dvd::TDvdCall*' to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASDvdThread.cpp	ARQPostRequest(&req, (u32)call, ARQ_TYPE_ARAM_TO_MRAM, ARQ_PRIORITY_HIGH,
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASDvdThread.cpp	291	37	error	cast from 'void*' to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASDvdThread.cpp	call->unk28, (u32)call->unk24, call->unk2C, &aramDmaFinish2);
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASDvdThread.cpp	305	30	error	cast from 'JASystem::Dvd::TDvdCall*' to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASDvdThread.cpp	ARQPostRequest(&req, (u32)call, ARQ_TYPE_MRAM_TO_ARAM, ARQ_PRIORITY_HIGH,
p64	ptr-truncation	src/JSystem/JAudio/JASystem/JASDvdThread.cpp	306	24	error	cast from 'void*' to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/JSystem/JAudio/JASystem/JASDvdThread.cpp	(u32)call->unk24, call->unk28, call->unk2C, &aramDmaFinish2);
